,review,rating
164,i actually pretty satisfied former well fargo member switched couple reason i liked wf many year branchesatms everywhere parking great website many starbucks built really good along but federal government cracking large financial service dishonest practice moving rent check front line cashed high debit card exchange fee etc big bank learn anything ethic 101 instead decided nickel dime customer much like airline well fargo sneaky thing i found advantage plan required linking home mortgage high deposit requirement additionally bought wachovia eliminated potential retail competitor northern california so i took hard look local credit union making switchi biased towards sf fire credit union i sold car year ago new owner took branch paperwork financing the new owner really liked sfcu i remembered so like many reviewer i struck many advantage herepros1 no fee use checking savings2 free check free online billpay3 no cost use atm plus instantly reimburse bank charges4 they work credit union atm aim rather big banks5 they coinstar lobby charge6 once login get quarterly credit score grade free7 free parking garage8 very good rate credit card car loansmiddling1 technology soso improving website basic work ok the one atm old supposed replaced end 2011 iphone app coming allow deposit check phone2 interest saving ok lower credit unionscons1 my account hacked first month so according sfcu someone set billing someone el dish network account accident accident digit i found mistake alerted sfcu advised fax request reimbursement i change account get new check after month activity i called done nothing but offered fully reimburse 2 once assign 6 digit member login website cant change you cannot create normal login name insane3 one atm total atm except stonestown branch4 a 5 fee join institution not sure firefighter get whats thati say take switch you need readjust online billpay cease activity old account decide switch but end worth ultimately supporting true local business lodging small protest giant bank,4
165,first charge using atm pay atm fee every timethat alone make top addition credit union mean trying screw profit please shareholder like bank bank you shareholderthe people nice rate comparativethis winwin well chase whatever option join u light side join credit union,4
166,the fact i writing review i exhausted testament awesome people credit union areevery time i call i get real local person help banking need always incredibly helpful knowledgeable friendlyalso i use atm city withdraw cash reimburse fee hole bank charge use i love sf fire credit union bank america abusive relationship ive got true love,5
167,sf fire antidote big bank b periodno fee atm rebate free checking thats actually free exceptional customer service real high point when unauthorized charge threw account tizzy sf fire worked reverse all overdraft fee get thing back order without waiting phone 2 hour talking 5 different supervisor im looking b amy feeling sf fire best summed i singing praise friend they work dream bank work they even good candy branchesonline deposit nationwide service center access via dozen atm any atm youre withdrawing money make easy conduct bank business even youre san franciscothanks sf fire bank dream,5
168,first believe writing review bank best bank ever account free atm fee world refund money noncredit unionbank charge low international conversion fee super nice customer service call customer service even bank closed actually talk helpful human gladly take care question issue california street branch change counting machine free account member,5
169,i tell everyone guy so chase took wamu i tolerated thing got bad suddenly money market dropped 25 025 suddenly i getting nickel dimed place i pissed then i found guy now i get 25 and they reimburse all atm fee do understand say im vega yuck i take another 100 atm charge 5 fee they reimburse instead charging another 2 i hope ive made point oh also use money loan firefighter buy home family it bank supposed work pay use money help others,5
170,free atm anywhere low interest credit card better social model bank profit go back member friendly staff security caught someone whod stolen card froze purchase could stand hire programmer put webforms site wasnt enough subtract star awesome banking ive ever,5
171,after watching one best frontline episode ive ever seen pbsorgwgbhpagesfront…i decided join credit union leave chasewamu gouging every opportunity since i mindlessly joined bank 8 year ago sf fire credit union one amazing institution ive ever pleasure affiliated the customer service policy innovation financial benefitsits kind incredible option exists people dont take advantage our friend moved la still bank sffcc great and make possible virtually everything online app i highly recommend,5
172,im going add voice chorus supporter saying bank great i switched chase swallowed wamu swallowed home saving i started started charge monthly fee checking accountaside fee atm i think best thing getting real live nonpakistani sorry nothing people living pakistan customer service agent call phoneand forget hot fireman atm card hotness angela front desk shes got perfect blend sugar spice sas class seriously though i moved auto loan 299 i transferred credit card balance 725 really cant beat great people great service almost like i imagine bank used like maybe back don draper banking,5
173,word street say sf fire credit union great my oh say truebest bankcredit union ive ever ever so long wamuchase whateva shove balanceinquiryfeetrulyfreecheckingbullshit as i never liked anywaysgreat perk it said ill say again1 absolutely great customer servicewait mean actually friendly going treat like human excellent2 reimbursed atm fee outside atm um yes3 deposit almost credit union clear check right away booyah4 web chat customer service agent bam5 had replace debit card they overnighted new one expense boom6 great motorcyclescooter loan rate hell yes7 overdraft protection saving first yes i saving hey mom look nize8 fireman though ive seen one maybe dont run errand uniform but oooh la laneed i say,5
174,added two star back another year great service ive go branch office mint plaza twice time service impeccable it way banking used feel 90 megabanks started predatory practice,5
175,ive account sffcu 8 year i dont think ive paid fee service charge kind excellent customer service much already discussed previous reviewer other service i appreciate onlinechat 10 pm easy parking free notary service coinstar machine lobby annual shred day candy bowl front desk,5
176,after finally leaving bofa i switched sf fire cu good review recommendation and i see amazing their employee always friendly helpful seem genuinely care it easy get someone phone happy help opening checking account getting credit card breeze tonight i needed help frozen transaction account lucky enough speak named margarita immensely helpful like everyone else i spoken it so nice actually deal real people seem enjoy job treat like human i would recommend sf fire cu anyone looking better banking experience,5
177,best credit union ive ever belonged i live stockton ca service provide hasnt changed not simple easy use also dont hide anything view you know youre getting credit union,5
178,i switched sf fire credit union chase month ago exceeded expectation free checking free bill pay great rate loan reimburse atm fee the staff always nice helpful thanks sf fire cu wonderfulupdate 42013 sf fire still relatively good credit union they longer reimburse al atm fee reimburse 12 month manageable i found customer service good used,3
179,got real good feeling opened account day looking forward walking chase bank next week giving big middle finger the woman helped friendly honest helpful i wish i could remember name i opened free checking account actually free they courtesy payment program aimed screw if bounce transaction pay charge 25 charged per day so make transaction day wont get screwed immense amount fee unlike chase bank america asshole banksshe let start account personal check client upfront long hold check go someone low credit scale she even suggested i go bank personal check i cash i want wait duh why didnt i think having gone well fargo bank america cash check next i saw stark contrast the customer people worked seemed unhappy artificial contrast earth happy people working sf fire i sure i made right decision,5
180,sf fire credit union far best the first thing make cut rest staff their customer service remarkable polite helpful rep actually care customer whether person phone via web chat no long wait time talk rep either every time talk someone sf fire cu utterly impressed level customer care their atm visa rock use atm anywhere without feesreally none any fee taken atm automatically reimbursed really low apr credit card fee all organization benefit member community if six star theyd itthey shortcoming however the member website well bit buggy time they also fdic insured rather privately insured but even trust money bank,5
181,i received nice response ceo posting review he branch hour posted onto home pageand said would see could help obtain small loanthis place continues amaze methis must one helpful attentive financial institution bay area,4
182,on payday firefighter amazing banking facility put fresh baked cooky lobby addition coffee always along endless supply candy dog treat offer the staff bank even talk speak english understood super polite efficient know theyre answer question make feel valued when want need assistance question mortgage auto loan financing credit card help available almost immediately question answered within 24 hour i realize theyre small well trained offer service price far regular bank perfectly i love sf fire credit union adios chase well fargo bank america,5
183,ive sffcu since i baby grandfather set account right i born when i settled sf grownup i remembered account glad i account already even i didnt job place liveive gone lot job apartment since sffcu continued best financial institution i ever dealt hand mile ahead competition who say theyve never screwed bank credit union user usually and sf fire even better two credit union i one east coast thing might stop sf fire perfect the big quakereally free checking actually even earns little interest saving earns little great rate and forget atm fee i use any bank machine even scarylooking one bodega charge lot money laugh every time b a whoever informs theyll charge service fee using atm i know sffcu actually refund fee so therethese folk gone way help numerous occasion once visa error nearly caused get emergency airline ticket i needed sffcu offered send bike courier airport cash i managed cab ride personal warm caring service money who knew still possible plus theyve get better deposit insurance bank not i ever need 500000 worth insurance bank account nice know when i close deceased family member account incredibly helpful kind from cashier check picky landlord laundry quarter theyve financial thick thin time plus there always possibility fire truck hottie firefighter line main branch and theyve got good candy if better finance doesnt sway maybe candy hotties willthey course wheelchairaccessible totally friendly time i end tall counter clerk always remember offer serve one i actually reach since im lazy i regular business atm whenever i need go office ive absolutely stellar service,5
184,i finally got fed fee b big bank started looking option i previously used well citi washington mutual extremely dissatisfied i looked around online found sf fire credit union what huge differenceim firefighter i affiliated one let join anyway my payroll go automatically account doesnt bother branch sf they partner patelco credit union i need go branch i always use one sister branch atm deposit to withdrawal let use atm i want charge even pay back bank atm fee i online banking ifwhen i question i easily web chat someone help second when i call customer service unlike large bank im talking someone local shorei love theyre nonprofit theyre affiliated fire department offer extra bonus like free updated fico score better rate lower fee etci rarely go branch i i almost always run gorgeous firefighter what could better,5
185,i glad friend yelp introduced sf fire credit union thank everyone posted great review i made switch based feedback when citibank told going charge 15 per month account balance 1500 i get messy relationshipa bank divorce always messy seems take forever transfer thing like monthlyautomatic account sffcu open arm welcome make side process easy possiblesffcu helped set following saving checking roth ira secured visa platinum credit card annual fee point program and christmas club remember mom holiday saving account no monthly fee for anythingi surprised didnt try give free toaster joining their service oldschool good way free indoor parking also muni bus line dont drive free funsize snicker eat candyi go terrificfire your bank,5
186,i would love get chair scream i love my bank sf fire credit union truly exemplifies meaning quality customercentric service here key reason beat bank i ever banked free atm worldwide for domestic transaction they autoreimburse you within a couple day you do nothing web chat help phone available well no annoying phone prompt get someone when you need help just dial 0 you get somebody right away receiving transferring money external account free no odd fee unlike bank america etc get your fico score right in your online account updated quarterly overdraft protection you set it up online you can even control which account it pull your overdraft from i also like their online authentication system not only do you have enter your password but you have answer a personal trivia question about yourself question rotate let say i banking 4 year i really complaint i pretty hard please come service,5
187,i absolutely love sf fire credit union i joined year ago id enough b a bullshit sf fire great credit card wlow apr checking saving account gain interest debit card fee atm machine yes none youre lucky youll run cute fire fighter stop make deposit,5
188,i moved money b a sffcu month ago way protest corruption going fed wall streeti done long ago free atm anywhere online check deposit web chat help superfriendly staff list go,5
189,what i say bank fifty 5star review except experience telephone today setting new account proved little gem san francisco 1 mefree personal checkingfree money orders100 reversal all atm fee outside networklowest use fee debit visa card even europegreat attitude staff longest employment recordforget big bank forgot youmy money moving sf fire credit union,5
190,this second yelp review ever find place truly exceptional good bad must get merit this cu awesome i getting nickeld dimed certain bank founded sf 1800s after fiasco auto loan charged twice causing windfall od fee fault decided come sf fire cu never looked backno fee ever even walk foreign atm paris withdrawl 100euro get charged exact day rate exchange awesomelow apr good credit refid car super low rate actually make pay 2 year earlier paying monthly payment credit card match low flat apr transaction balance transfer fee 0 many month 3balance xfer fee teaser rack balance adjust 18 see cardsfresh cooky enough saidthe thing knock really get 2nd atm california st branch it sometimes moment order however cu ton place gladly take deposit really big deal,5
191,this bank modern form fraud protection mean crediting immediately obvious fraud taken place i loved credit union year i stuck drained bank account day alarm bell went someone people spent 2000 debit card 24 hour period this resulted kind alarm card almost never used ever i written post explaining happened deleted post suffice say analytics tell dramatic change spending behavior happens account onus noticing in word youll know account hijacked declined sale auto payment they also offer kind protection like dont allow online purchase account dont allow purchase outside california dont allow anything atm withdrawal basically anyone hijack account spend money you notice wont get credited money back several day also since debit card used one single atm five time year purpose used online used store card stolen bank purchase i made also i use target last year i called soon hit news cancelled card issued new one,1
192,one best bankscredit union around helpful polite always try hard customersthis particular building clean small parking garage underneath dont try park street,5
193,deanne n darren h the best if ceo credit union return email le 15 minute valued patron both deanne darren superior customer service everything order make sure i taken care i never ever walked away branch hung call without feeling cared secure im going 80 still banking credit union,5
194,great bank customer service excellent an actual person answer phone call so much better every way big bank and free candy bar dog biscuit way door plus reimburse atm fee i wish id joined sooner,5
195,ive banking the san francisco fire credit union 10 year i completely thoroughly satisfied everything institutionall staff great every call i ever made always promptly courteously answered i used another credit union mediserv terriblei happy i found i could join credit union without firefighteri applied got credit card 79 interest know really good nowadays bank raising rate even customer excellent creditbesides banking perk parking lot always bowl candy even dog treat poochsdump ripoff bank endless fee join credit union,5
196,not credit union created equaljust last night patelco atm took 1200 cash deposit shut spitting error hardware failure note receipt paper finding somewhat alarming i knocked door waited someone amble explain problem closed door a later manager made way dismiss curt call credit union refusing explain process attempt allay concern issue form receiptdespite smug delivery i took manager advice called sf fire credit union quickly put line fellow named daniel he extremely helpful informative let know exactly i stood i could expect he made feel i money institution cared back standing outside berkeley patelco watching rude minimally helpful manager strutting puff chested behind locked door struck lucky i made right choice i left big bank favor local credit unionsan francisco fire credit union always given top notch service kind service i grew used well fargo without extra fee fine used migrate monthly statement i love supporting local institution real reason i come appreciate sffcu customer service trustworthiness money these quality want financial institutionim still 1200 patiently waiting number settle checking account when im going credit service sffcu patelco hosting rogue atm may forgivable offense poor service i consistently received patelco branch not credit union created equal,5
197,best bank ever so happy finally member they freaking nice friendly they make feel like family they look free check free checking free atm access atm free overdraft etc anything free fantastic dont agree,5
198,so excited new member sf fire credit union bye bye big bank hello awesome feeless credit union fun quirky staff this place get they healthy transparent way business without hierarchical management structure make bank cold rigid the perk endless they dogfriendly,5
199,after reading review online sf fire credit union i high expectation place looked forward opening new account i went stonestown branch today filled required paperwork front desk woman assisting short rude big deal my mother recently passed away instead putting money left well fargo account i decided id rather try credit union long story short i made error filling social security code paperwork i one digit woman who name i dont remember m something told i longer able create account even though i apologized mistake corrected one number said way i could open account show social security card like smart person i dont carry s card top i dont sf home to get i would go back parent house go mom file get after realizing mistake short attitude quickly turned rude condescending one at point i decided i wouldnt even like ask i could correct small error make account i wished nice day took check well fargo next door sf fire nice perk checking account any day week i would rather deal overdraft charge atm fee receive respect i definitely coming back sffcu ill continue banking well fargo employee seem trained customer service thanks thanks sf fire your front desk employee offputting moment i sat,1
200,i went based word mouth open account wanting close bofa account place awesome i cant believe i didnt make switch year ago the bottomline ethic principle sf fire credit union build solid foundation shine within level valerie helped set thing so greatbetter interaction i ever old bank oh welcoming gentleman whose name i forgot i know dog name wilmahes great anyway many many thanks too bad institution could really learn thing two sf fire credit union proud new member,5
201,the finest bank granted i banked bofa prior served i joined sf fire becoming exasperated ridiculous fee bofa charged whenever possible sf fire stark contrast predatory institution like bofa the sf fire staff friendly professional ever available their staff available via telephone email and realtime messaging they always resolved banking issue expediency sf fire charge using outofnetwork atm and reimburse fee charged thirdparty atmsmost importantly sf fire community credit union therefore banking support local community this new paradigm please join,5
202,i cant believe i taking routing number well fargo long i dont often use gratuitous capitalization i need accentuate love i feel credit union here highlight sffcu experience order i encountered free parking garage beneath sexy buildingworlds best customer service person i dealt far gabriel indication overall quality must cream financial professional crop fewest fee possible seemingly enough cover cost their schedule fee primarily read free even offer free notary service free cashier traveler check much bank gouge still offer best interest rate in town even interest on your checking accountthey refund all atm fee atm world most bank charge 2 buck top initial fee sffcu put back account if i didnt trust gabriel life life yet born child i would assume must catch seems good true really goodthey will credit your account immediately for check you havent even sent them yet who they wouldnt give much trust mayberry circa 1954 san francisco 07they post fico sore free on your quarterly statement track web site offer section fico educational information well getting fico score usually cost around ten buck already 40 service free almost make average month fee wf ill stop i really could go gushing night new cu i love san francisco fire credit unionupdate 91407 if email ceo writes back within 24 hour form letter either i received thoughtful wellwritten response offer help arrange personal finance speaker class i teach followed day senior vp brand loyalty if turn sort cult im,5
203,this bank since birth i seriously idea wasnt bank i got older all poor people arent member ha ha sucker i dont know would bank anywhere else why perfection easy achievei love love love love the staff fantabulous friendly helpful sweet the new location walking distance place they reimburse atm fee hear reimbursed atm fee who thatis wrong actually consider credit union staff sort part family also fireman hotlove,5
204,is weird obsessed bank we tell anyone listen stop madness big 5 commercial bank head sffcu real live human answer phone call now take picture check deposit phone cherry top here mass exodus faceless corporate bank,5
205,im confused do i need firefighter join credit unionbank no okay cooldo i get meet firefighter member credit unionbankno mmmmm sure i like answerbut ala business partner i decided open bank account sf fire due incredible customer service excellent rate free atm usage reimburse nonsf fire atm fee acquire bank ability bank limited number sf fire location credit union bay area woot woot well honestlybecause secretly hope joining well somehow get meet hottie firefightersi kid sorta,5
206,ditto everything already said i strong advocate sffcu try convert friend whenever possible today i walked california branch happened client appreciation day got free hot dog bag chip soda doesnt seem like much im positive bofa never mealso online costumer chat line awesome two thumb thank sffcu youve saved ton money,5
207,i happy folk day 1 easy easy easy everything far i never looked back chase feemongers sffcu longest i especially like able mail deposit,5
208,sometimes overnight check shady guy la dont enough money account cover check when happens rest assured sf fire credit union attach visa account overdraft protection checking account via web chat 930 pm day sent itexcellent,5
209,i banking onlineatms ive never entered bank the sf fire credit union website lot hiccup customer service telephone shotty offer lot great service though atm fee free credit score nickel diming etc it easy get someone telephone first option telephone menu system talk actual personits taking long time get response home loan application also sandra home loan department unfriendly snappy helpful try speak someone else,3
210,i agree positive post sf fire credit union great convenient considering deposit check credit union city reimbursed almost immediately cash withdrawn the website perhaps slightly cumbersome easy use why wouldnt change megabank,5
211,i signed sffcu recently completely satisfied they charge simple thing like money order cashier check etc i never pay atm fee ever i travel internationally still dont pay fee their line credit apr one quarter citibank offer best rate that plus online banking billpay cmon awesomethere reason everyone shouldnt consider institution least question make sure theyre getting everything,5
212,ive account guy couple year i wont reiterate everything everyone already said true including general i really didnt think possible love bank this much sentiment i two important point make1 when i go ask 50 quarter smile give love heartsnot like stupid well fargo sigh roll eye tell theyre graciously waiving 50centperroll fee thank you for not charging me to give me my own damn money2 the candy everyone talking it good candy like snicker butterfingers stuff brachs hard candy mix this key think back olden day allllllllllll knew butterscotch disc starlight mint given halloween eventually learned avoid house i like think early lesson prioritization time managementblah blah blah alls im saying youre market quarter fun size butterfinger place,5
213,this best bankcredit union ive ever pleasure bank i used bofa account switched good reason see review i moved san francisco ever since ive getting least trying get people switch sfcu here top ten reason anyone open checking account 1 you dont firefighter you need sf address 2 no minimum balance 3 no monthly fee ever 4 no atm fee ever they even reimburse fee charged atm 5 free online banking 6 free online bill pay 7 free online fund transfer account bank 8 02 interest checking account infinitely better nothing 9 free overdraft protection without set line credit 10 friendly staff beautiful building i dont think i need say anything else,5
214,love love love itnot i get small interest point free checking saving accts minimum btw atm fee rebated whoohoo it like actually paying former bill luxury quite hightheyre money market account pretty good although i prefer guy yelpcombizingdirect… long term saving i receive almost point morei say i huge firefighter fetish like many lady i disappointed saving kitten service walking around branch but console put picture fine men free check good enough,5
215,everything trevor say true you may able imagine writing glowing review bank imagine an airline charge bank card three time international flight pushing balance negative number you call sffcu tracy pick right away she pac height speaks perfect english take care problem two minute thanks tracy you need cash fast you go one atm 250 fee hit button say ok charge 24 hour later 250 deposited back account sffcu and atm card hot fireman,5
216,this best best banking their customer service awesome kind free service like atm fee rebate 11 exchange rate foreign transaction free etf fromto anywhere im pretty sure cant better sf fire credit union i honestly say use corporate bank something good youre probably mentally incompetent masochist,5
217,i cant say anything hasnt already said this loveliest bank ever and every tuesday firefighter appreciation day involves hot coffee freshly baked cooky yeah youre telling meeveryone work friendly easy work i say one employee go beyond rest michael always respectful helpful he really helped learn lot way credit work every visit bank nice michael involved real pleasurei cant recommend bank enough people theyre nothing like regular bank i couldnt happier,5
218,after dozen year yoke well fargo i finally pulled plug bastard combination obscenely high fee rate everything atm use online banking bill pay poor customer service egregiously unpleasant corporate privacy policy finally numerous fraud alert security failure part wellit finally got i went pulled money cash please cashier check walked sffcuwhat changefirst guy friendly teller helpful staff know trained assist customer rather simply parrot online system telling screennext rate minimum fee reasonable rate return free checking rebate charge atm worldwide i like thisthird local back well still local bank i felt grudgingly though giving money ok those day long gone being able invest local sf financial institution feel much much bettermy one gripe far cost last star online banking system bit amateurish it work need neither designed well functionally exceptionally userfriendly but like i said work fine and thats i really need i suspect i didnt build transactional system i wouldnt notice flaw anywayfriendly financially sound local easy use convenientwhat want banking institution if live work sf give guy dough easy youll happy theyll love,4
219,but wait thats not allyeah everything everyone else said true kickass shit make sf fire cu sound like freakishly good deal i want add couple extra sweeten deal they deal credit union city need go teller go one different credit union so sffcu 2 branch really dozen disposal ditto atm if one people like lack direct deposit occasionally make deposit atm whatever reason youll happy know also wide network deposittaking atm sf use fee hot fireman free first box checkscall now while supply last,5
220,i just opened account sffcu last week i havent much experience banking i say winner end exhaustive search replace washington mutual i refer wamu cute financial institution i found bank offer great affordable banking product and stellar service for came two personal local touch sffcu combined completely free checking account hidden fee minimum balance finalized decision the big upsideespecially u never enough cashis use atm world charge refund fee atm charge hello is amazing you greeted entrance main branch big as bowl candy i thought receptionist actually branch manager you really get sense part place treat truly member customer i would heartily recommend anyone fed i big multinational corporate bank high fee high turnover lack service buck support organization support nearly 1700 hero sffdin nutshellthe upside truly free checking atm fee refund personal service competitive rate notion supporting local nonprofit organizationthe downside that two branch location,5
221,ah refreshing after reading lovely review seemingly glorious institution i sent ceo email yes email ceo president diana main page website verify thing i read post others that night 8pm called cell phone i shocked bit giddy i talking ceo financial institution soo nice diana went concern i emailed i simply pulled trevor f review 1 you dont firefighter you need sf address true2 no minimum balance true3 no monthly fee ever true4 no atm fee ever they even reimburse fee charged atm true amount even 10 charge concert atm5 free online banking true6 free online bill pay true7 free online fund transfer account bank true8 02 interest checking account infinitely better nothing true9 free overdraft protection without set line credit not entirely true want detail youll need talk it10 friendly staff beautiful building especially trueoh yeah also make online deposit mail bank never actually go bank deposit check and go ahead credit account amount said online wait check arrive diana kind i asked best time would saturday set account she left message next day let know gabe would help set account saturday morning 9am schedule conflict give call back reschedule so first saturday year i excited get early made way beautiful building housed gabe greeted right away i brought along boyfriend set checking account three u chatted took care business hour gabe nice boyfriend i making plan visit yelp party diana came say hi day well i could tell employee got along really well gabe large iced coffee concoction delivered coworker diana dropped confirm going meet next day gabe ordered check u right away first set free and well there good thing tell hour i think ill leave i mean get better,5
222,why didnt i switch guy sooner such pleasure work real engaged people oh no fee anything including atm planet,5
223,sf fire credit union excellent bank care free checking competitive rate friendly efficient customer service thing sort and i their staff helped everything something idiotic reordering check setting monthly transfer system pay mortgage their main branch california beautiful showcase steel glass light i love branch mainly end going stonestown one still youre guaranteed see eye candy line either branch i took one star though calendar fiasco unfortunately calendar feature fine fireman sffd it generic one fire engine picture front however shift schedule easily look so really protecting people property sf somewhere getting slutty hose bunny sf firefighter work nine 24 hour shift scattered throughout month rhyme reason i havent figured yet they used send calendar plus handy pocket version every member one year firefighter member though could get going bank year i got nothing and gone time i got branch they forced install gps hubby car thats lost star,4
224,best customer experience periodhaving gone four bank eight year i pretty used prototypical bank experience short hour fee aplenty living knowledge youre probably getting ripped offi going open account place closest i saw review yelp i decided otherwiseit best personal finance decision ive ever madefirst no atm fee even with other bank they reimburse 150300 atm charge that reason enough but wait there moregreat interest rate even checkingonline check depositsfree garage parking in san franciscocandy jar lobbycool firefighter emblem check atm cardfinally perhaps importantly know money going good use supporting homeownership rather predatory lending bank america et al,5
225,another 5 starsno surprise if havent checked rate site yupthey charge le loan pay great rate cd building emergency fund cd ladder hereright here something quite amazing need take prime equity line credit rate 325 now hand take 6 month cd theyll pay 258 compare certain commercial bank 499 home equity line credit 6 month cd pay miserly 124there 2 official branch day age online banking ach transfer mailin check atm rarely need go brick mortar branch plus always go another credit union avail basic shared service actually i deliberately try go credit union atm sffire doesnt reimburse feessffire great deal i member i feel dollar save pas along usand let forget see commercial bank thousand branch hear executive jet remember someone pay either consumer taxpayer,5
226,the best highly recommend customer service zero fee atm foreign transactionsand yes candy i even deposit foreign check account branch hallelujah,5
227,ill make shameful pledge im broke chexsystems doesnt like anymore i chatted online w sffcu said i could saving account atm checking im bad bad but take chance im elated that 10 day ago today chatted no nothing we didnt mean tell yes i couldnt bear abject humiliation i gone told nono person thanks schwab im 50 white woman 2 master degree job doe anybody know broke people bank im trying mission cu tomorrow,1
228,my rating cu hasnt changed attitude towards definitely i really used love place they always friendly product hand best compared financial institution my latest issue happened couple day ago i must say almost 5 month issue debit card refer previous review still never ordered fixed i just realized current debit card expiring month normally bank automatically sent new one inconvenience thats ok i logged online banking order custom image card find rejected next day course without notifying i log online banking next day find delayed debit card order i went web chat asked agent image rejected told couldnt see anything image failed upload try again i tried got rejected wasting another day getting card i went onto web chat lady lot nicer said image rejected bc cant display image death i hand drew skull colored head red marker ok i understand certain standard need followed i figured i would upload exact image thats old debit card shouldnt problem right it image wrong again image rejected i logged web chat i spoke margarita i must say isnt web chat friendly she told unable explain image rejected chose another one i know issue small offer service im paying 5 id like know why i cant chose image there nothing inappropriate copyright infringement wasnt related death alcohol drug image cant use i work customer service i would never give type attitude gave i frustrated i settled getting plain card able overnight without apology empathy regarding original request tomorrow positive reason i didnt give 1 star i stay cu refer familyfriends whenever good experience definitely outweighed bad however there still pending issue custom image card it shouldnt hard right,2
229,seriouslythis one bank far i concerned i sffcu since 1996 i say i never bad experience in day age greedy bank sffcu stand going bank pleasure the teller know name always greet smile no fee none nada zippo pay bill online fee overdraft protection free atm use free what bank know doesnt charge atm fee use atm rebate fee charged atm use insane i love i account family well business account we financed car well cd they amazing every aspect i used every bank awful experience if want free worry free banking open account sffcu a big shout teller stonestown location you do not firefighter run go open account today the california branch yummy candy bar front desk run,5
230,i opened account happy kick bofa curb i walked branch promptly greeted fella named michael helped open account not open account i also talked hour half account took 15 min open city life chumed i giving credit union 5 mostly i able talk rep phone question i within 3 min almost service free cashier check many service bank like bofa charge,5
231,it occurred year i never reviewed credit union they seriously amazing aside super super friendly staff perk monica c mentioned i love offer really amazing service client form identity theft resolution statement after year feeling totally screwed financial institution refreshing ally this bank literally saved financial life say bank,5
232,i love everything credit union best financial institution ever very personable friendly always willing go beyond insure getting best service possible unlimited trip atm always free fee get returned back acct immediately free online chat unlimited amount costumer service call free web chat great online service when go always free candy cheap stuff either lol good stuff ie sneaker milky way kit kat ect oh sometimes free freshly baked cooky i love credit union simple if looking bank go beyond expectation look sf fire credit union,5
233,i planning open account the people great product service fantastic one thing stopped track sffcus deposit not insured ncua1 federallybacked deposit insurer cover 98 credit union depositsdeposits sffcu instead covered private insurer american share insurance cover 160 institution zero federal protection2 insurer ever get trouble while i wouldnt expect problem thats something i ever want worry to blunt i feel little betrayed sffcu didnt bother getting real deal come safety customer deposit sorry guy i know mean best everything else look fantastic bank account without federal guarantee another risky investment this isnt good enough1 sffirecuorgaboutusam…2 bitlyyxtst yelp mangle added nov 16it look like im unable respond darrens comment directly ill respond herethanks explanation while decision protect depositor beyond federal limit commendable thats reason throw away full protection federal government a better choice would maintain standard ncua coverage limit example using asis excess share insurance3 balance beyond limit this way depositor continue enjoy full governmentbacked protection within standard federal limit revert riskier private insurance exceed limits3 americansharecompublic…added feb 13 2010saw article4 recently thought would worth adding post it mention similar private insurance company named risdic insured 30 bank credit union rhode island failed 1991 sl crisis leaving thousand customer cold this pretty much confirms concern bankcredit union using private insurance get deposit fee even theyre totally solvent there little preventing run could take down4 depositaccountscomblog…,1
234,i cant add list hasnt already mentioned all perk listed post are true yes chillest bank time also insured 500000 per account per membernever thought id love bank,5
235,i wanted add another 5 score happy member ive recruited many people sf fire year they never let,5
236,pro everythings free atm fee rebate candycons not fireman wandering frankly credit union would seem like much better value atm fee rebate free candy delivered hot shirtless firemeni see semi hot retired fireman i like silver fox,5
237,goodbyebank asshole yanking americahello sf fire credit unionfeel love,5
238,i joined credit union back 2003 regret they amazing customer service top process company payroll thursday one day supposed processed reimburse monthly atm fee charged bank rogue atm check place immediately want convert boa well fargo,5
239,yes i doe sound silly i must admit favorite bank whole wide world their service fast always hassle free i get phone call spending atm make big change the flip side couple occasion atm card flagged want check item came account this bit disconcerting trying make purchase using debit card nevertheless it good thing ill never go back regular bank another credit union matter,5
240,give billion starsi havent bothered read review im seeing 5 star im sure people already said good stuffmy story crap happened different state different bank large bank corporation like wamu boa whatever would let open checking account i go sffcu explain situation real person actually branch manager hook because heart set gear working inside let hear real peoplethe lack branch location kind bummer but i feel like make pretty well rebate atm use key i dont know thats sinking rebate atm at least i dont know getting hooked and deposit check via mail trust usps never really go bank unless something come,5
241,ive member since mediserve cu absorbed sffcu long ago sffcu fantastic long ive member ive made 2 different mistake i called find i charged fee error explained fee waived i cant say experience i certainly didnt expect fee waived i surprised grateful they excellent credit card offer reasonable rate ive paid due date day x2 charge assessed only 4 branch want see people might want look elsewhere they exceptional staff available phone 6am 10pm pdt answered question concern ive ive never bad experience year ive member i always encourage others join use service please note better review would list benefit sffcu offer i dont time organize thought list,5
242,after moving sf chose sf fire credit union unanimous yelp love get our experience setting operating account absolutely confirms everyone el,5
243,i wish i switched year agoi shown middle finger bank feemericaif im going throw money away longer youbut i throwing money away sf fire credit union pretty much fee not even shady little atm bar restaurant they reimbourse youthis notforprofit institution and local they stuff bank free i even earn interest checking accountand people got running show knowledgable helpful i wait short someone become available open account teller used free moment check offer coffee investigate delayplus chocolate bowl door the good stuff,5
244,place seemed like perfcet bank bank litttle peopleuntil deal customer service yes drew account witch fault harrasing like owe million twenty dollar twin dont time make today told customer service lady juanita response dont someone watch thats one quote horrible customer service loved place till unfortunate incident used always recomend co worker friend ect wont actually convinced gf family drop asap,2
