,review,rating
135,"After a certain large bank which shall remain nameless (but whose name rhymes with Hell's Cargo) slashed my credit limit -- even though I scrupulously pay all my bills on time, every month -- and trashed my credit score, I signed up with SF Fire in a fit of pique. They promptly issued me an equivalent amount of credit at half the interest rate, which I'm using to pay off that Hell's Cargo card and get them out of my life forever.Thank you SF Fire CU!",5
136,"SFFCU I love you so much:1) Friendly live human staff to answer your questions2) Refunds on ATM fees 3) Easy peasy check deposit by mail 4) All-around awesome community bank5) For real the chocolate chip cookies at the branch are worth eatingI actually found this credit union through yelp (thanks, yelp!) and have since recommended it to many happy friends. To qualify you have to live, work, worship or go to school in SF and once you qualify, you can keep the account for life.",5
137,"Yesterday I applied for membership, opened my accounts, and got approved for membership all online, all within a half hour.  They mailed me my debit card and a box of checks on the spot.There's no excuse to pay fees and 30% interest rates to the big banks anymore.I've never felt rainbows and unicorns about a bank... until right now.",5
138,"Do believe the other reviews - these guys are simply the best. I've set up two accounts here and the process has been easy and the customer service is really excellent.Such a refreshing change from the corporate banking world. I didn't realize organizations like this existed in the modern age and I am very happy they do.Special thanks to Max at the California street branch, but all the agents I've dealt with have been polite, helpful and informative. Brilliant!",5
139,"Bye-bye to the days of banking at an impersonal corporate behemoth with poor customer service, immoral mortgage loan scandals, security hacks,  etc. (ahem, BofA).SF Fire wins because it's local, nonprofit and designed to serve the San Francisco community. The customer service is unlike that of any other bank I've dealt with on either coast. Within seconds, Viki set me up with an account and I received my welcome letter, ATM card and free box of checks within just a few days... I get free ATM withdrawals worldwide too! Thanks to Viki and the whole SF Fire gang!",5
140,"The last few years have shown us very clearly that the banks don't give a damn about us. So, why put your money in a bank when they're obviously out to make huge profits at everyone else's expense? The argument that you can't get the same services at a credit union that you can at a bank is flawed and SFFCU proves that without a doubt. Not only can you get all the same services, but the services are much BETTER.First, everyone's favorite feature of the SFFCU is that they refund all ATM fees that other banks charge when you use their machines. This is amazing! I've been spending a lot of time in Thailand, where it costs $5 a pop to withdraw money, no matter how much you withdraw. Having this fee refunded by SFFCU made a huge difference to me ($5 goes a long way in Thailand...). When I'm in SF, I still try to use ATMs that don't charge because I don't want to have SFFCU pay bank fees needlessly on my behalf, especially to greedy banks. But when I'm not near one, I really appreciate that I can get money wherever without having to pay any fees.Other great features of banking with SFFCU include online deposit of checks (just stick them in the mail after you've deposited them online), and live chat with an agent. I used that service today and I had to wait all of 30 seconds for the agent to be free. My question got cleared up right away, super easy, super fast.I was going to give SFFCU four stars instead of five because I'm still waiting for that hot fire fighter to come knock at my door. Jeez, you guys manage to do everything else in a timely fashion, so what's the delay??",5
141,"With a solid 5 star rating from pretty much everyone, I'll just add some more fuel to the fire.. Credit Union. HA!I have a pretty decent credit score. I check it regularly, and I've never been late to pay anything, ever. Let's say it's somewhere in the 700s.That being said, here is a comparison of the rates that are offered me between SFFCU and Wells Fargo:Credit card APRWF: 12.5%, 25.5% on cash withdrawalsSFFCU: 7.25%, same for cash withdrawalsSavings account:WF: .005%SFFCU: .25%Withdrawing cash from a different bank's ATM:WF: Whatever the ATM fee is (usually $2 or more) PLUS a $4 bank fee from WF on top of that.. one time I had to withdraw 4 times from different ATMs because of limits, Wells Fargo ended up charging me about $24 total... f*%$SFFCU: Reimburses you whatever the ATM charged you, and never ever charges you fees for any reason.Some other awesome things about SFFCU.One time I deposited a rather large check. My boyfriend was with me. They took it, made some of it available right away, and showed me when the rest would be available, then said have a nice day. My boyfriend was shocked and impressed. He said that whenever he deposits large checks at Wells Fargo, a supervisor/sales person is rushed over to try and sell him some kind of CD or investment of some kind, which pisses him off to no end. I wouldn't know because honestly I don't trust Wells Fargo with my large checks...Don't want to have to go to the branch to deposit? No problem. Type in the amount of the check online, hit Enter, then mail your check to them. The ENTIRE AMOUNT of your check is made available immediately after you press ""Enter"".The guy who is whining about the FDIC is an idiot, to put it simply. How naive of him to think the government insurance is the end-all be-all of stability. What I wouldn't give for a sample of his childlike innocence and trust in all things government! SFFCU actually went with an insurance that covers a larger amount of money than the FDIC, and I really don't doubt that they made a smart choice.Anyways, I could go on and on about the several situations that being a member of this credit union has benefited be, but I digress. Just become a member. If your credit isn't good enough, well, fix it! The ability to join this credit union is reason enough alone to work on your credit.",5
142,"So far it has lived up to the reviews.  A nice alternative to being nickle and dimed elsewhere.  I just tried my first ATM withdrawal, and the $3 Citibank fee was refunded.  Even no fees on international transactions when using Visa/debit card.An actual reply from the bank: ""As a member owned financial cooperative, we do not have stockholders looking for profits on their shares but instead only have our members to return our profits to in the form of great service, lower fees and better rates.""",5
143,"Best bank in San Francisco. Easy and free phone app depositing so it doesn't matter how close you live to a branch. They reimburse up to 13 (I believe) ATM fees per month, which is plenty, never again do I have to search for my banks ATM to avoid fees. The debit card has a VISA stamp on it so don't worry about leaving the country and getting financially stranded. Not to mention you are helping the local economy.After a bad breakup with Wells Fargo, I cannot express my satisfaction with SFFCU. My faith has been restored in banking.",5
144,"Update:  I'm updating this less than 24-hrs later.  Within minutes of my initial call to customer care, a supervisor returned my call providing apparently better information than the initial woman had.  They are updating their account log-ins, and are in the midst of a substantial upgrade.  Then, today, I received a call from one of the lead IT developers.  He called to figure out exactly what functionality we were looking for, and to confirm that their planned upgrade did actually include it.  I'm back to a 4-5 star reviewer...  Original post: My husband and I just switched our joint banking accounts over to SF FCU.  Friendly, good facility, relatively quick response on both chat and the call center.  Now, we find out that the computer system is unable to provide distinct log-ins to the joint account.  Thus, rather than a ""joint"" account, it was set up with only my information for log-in and a single password.  After multiple conversations both via the Call Center and in-branch, the credit union apparently has no plans to allow separate log-ins for a joint account.  What we thought was an error is actually the norm.  I have never heard of a bank which does not accommodate joint accounts, and multiple person access.  Thus we are regretfully closing our accounts and moving over to another credit union.",4
145,"Why haven't you moved your money here yet? This bank is amazing and really truly cares about it's members and customer service. I was with BOA for 10 years and they provided me with Jack & Sh*t. What attracted me to this back was the Free everywhere ATM usage.  After I joined i found other great perks like the FREE rewards credit cards, customizable cards, the Coinstar machine and now the smartphone AP that lets you deposit checks via photos! I am deducting 1 star because they do not have Business Credit Cards. I hope they have that in the future, but other than that they are really quite an amazing bank.",4
146,"Recently merged finances with my new husband and after much research decided to move all our short-term banking to SFFCU.  We both travel internationally for work and the biggest selling point for us was being able to use atms anywhere in the world with no fees.  The service has been exceptional.  Everyone I've dealt with has been smart, responsive, and kind.  What a breath of fresh air!  We both wish we would have switched over to SFFCU years ago.",5
147,"Phenomenal! After surviving the horrendous fees, indifferent service, and numerous security breaches foisted upon me by Bank of America, I finally had the sense to move all of my banking to SF Fire Credit Union. Talk about genuine and exceptional customer service! Every experience with SFFCU has been excellent. From opening my account to needing special services and asking lots of questions due to out of the ordinary events affecting my financial life (cyber-crime, cashiers checks, a trust account), I can't believe everyone isn't running to bank with SFFCU.Consistently, every employee I have encountered has been incredibly nice, positive, and thorough. I have yet to encounter ridiculous fees or the word no when I needed unique assistance. How can you not love a bank where the people are genuinely nice, you can use any ATM in the world for free, no charge for depositing the loose change that has piled up, no fees for most services and always fresh candy for people and dog biscuits for our canine companions?",5
148,"I was a frustrated bank of america user my whole adult life... One day I finally called it quits, did my research and based off the great reviews, joined SFFCU. I'm so happy! Before, when I used to think about money, and banks, I had this sinking horrible feeling. Now, if I have to call SFFCU for something, I don't feel that dread anymore. I'm know I'm going to talk to a kind human being who is going to help me resolve whatever issues or questions I have. plus, as has already been mentioned -- I can mail in my checks from anywhere I happen to be, and I can take out money (no charge) anywhere I happen to be! Thank you! Thank you! Thank you SFFCU for existing!",5
149,"This place is awesome! We recently opened an account and are still in the process of transferring our money and getting our direct deposit set up. In that process, our student loans were billed to our SFFCU account before there were sufficient funds. Accordingly we got charged two $25 fees. I called just to inquire whether the loans were paid once our late transfer went through, and not only did the nice man on the phone answer my question, but he said he would see if the fees could be refunded (even though it was totally our fault for not transferring the money soon enough!). Today I saw that the $50 was refunded and I am so, so happy that we decided to kick BofA and Chase to the curb!We chose to switch for ethical reasons rather than any sort of fees we were incurring from our previous banks, but with being able to use any atm in the world free of charge, the amazing customer service, and hopefully an upcoming app that will allow you to deposit checks from your phone, this credit union has really turned out to be even more convenient and easy to work with than a big bank.",5
150,"I'm having trouble figuring out why there are any other banks left in San Francisco. These guys are amazing. They're friendly, they're uncomplicated, and they don't charge a ton of fees. Actually, I'm not even sure they charge any fees.You know how whenever you buy something with a debit card, it takes three days for your bank to post the transaction? You know how you run out of money and the bank posts a bunch of transactions you forgot about and when you looked at your balance you had plenty of money and now you're like a hundred bucks in the red because they charged you $40 overdraft fees for the three dollar hot chocolate and the automatic transfer you don't remember signing up for because nobody at the bank told you that one of the forms you were signing was an authorization to do that? Well guess what! SF Fire doesn't pull any of that bullcrappy.I was able to get a MUCH better interest rate for my existing credit card balance, and I sleep better at night knowing that the interest now goes to SF Fire, a small, community credit union, rather than to some huge, bloated, faceless, vein-lined, heaving, pulsating behemoth-blob of a bank that, despite swallowing up as many community banks as possible, and charging their customers obscene amounts of interest and extraneous fees, still needs billions of dollars from taxpayers to stay afloat.Any negative reviews you see on Yelp seem to be distrustful of SF Fire's lack of government-backed insurance. Since when does anyone trust the government with anything at all? They're still insured. And for more, even!Big banks suck. They're for-profit institutions. They charge you too much and give you little in return. Sure, their ATMs are everywhere, but most credit unions, including SF Fire, are connected and you can deposit and withdraw anywhere you damn well please. Wherever you live, find a good credit union or local bank, and ditch your big bank. You will not miss it.",5
151,"Update: the web site is working in Firefox now, even though it's slow. Have a few more lines with them, and customer service has been much better. My only complaint is that they don't allow downloads to Quickbooks, they expect you to download all your info to Excel only. Their tech is definitely behind the times. But for basic banking, very good.",4
152,"My partner and I want to join this credit union, but we're really nervous that they aren't federally insured.  We're looking at Provident CU and Redwood CU instead.  SF Fire Credit Union looks amazing in every other way, but we just don't feel assured that they're as safe as federally insured credit unions.  I really hope they reconsider their decision to go with ASI rather than NCUA.",1
153,"I'm a recent member of SF Fire CU and I love the credit union for the most part! I love that one can deposit checks online and mail the checks. Customer service is as great as everyone on here said it would be!But sometimes I get paid cash and need to deposit the cash into my account.There used to be only one Co-op ATM in the Bernal Heights area where I live, that would take ATM deposits ..they were part of the Co-op network. I could walk there in 8 -10 minutes.Having this ATM nearby was one big reason I opened an account with SF Fire.. many other great reasons as well.. but...I say used to be... because as of Feb 1st, they have discontinued allowing deposits from anyone not a member of their specific branch. That leaves zero ATMs or Shared Branches/Service Centers in this whole area, the South East part of the city. The nearest ATMs are many blocks away not close enough to walk to in a reasonable amount of time. Now I have to take 1 or 2 buses to the closest ATMs remaining, which are not in my district. This errand now takes an hour or more.Anyone else (SF Fire members or other CU members) from the South-East chunk of town ...have the same complaint as I do?I realize this is a problem only for cash deposits.. but I can't be the only one who does cash deposits... can I?They (whomever is in charge of these things) need to add more ATMs and/or Service Centers to Bernal Heights, Bayview- Hunters Point, Portola, Cayuga Terrace, Exelcior and Bayshore areas of San Francisco!  These areas are seriously under served.Please post if you have any ideas, solutions, abilities or super powers :-)",5
154,"Everyone else's review is correct, they are local, the rates are great, the service is awesome etc. As others have mentioned the website is not AS slick as it could be, but hey its usable, so I don't hold it against them.But what I like most about them though is that they are active members of the community. Contributing to Make a wish foundation etc. I moved over recently. My previous bank's (BofA) contribution to the community consisted of taking a giant #2 on everyone. Good to know there are financial institutions that actually serve the community.I was actually generally happy with BofA. I rarely got charged fees by them because I read all their fine print and worked within their limits. But I just got tired of their overwhelming greed. Goodbye BofA. My only advice to prospective customers is to be good to SF FireCU. Remember you're a MEMBER, not a customer. Its your CU. Don't go around bouncing checks etc and then blaming them. You are screwing the rest of us with your irresponsible behavior.SF Fire CU is a rarity in today's world, and I really hope they stay that way.",5
155,"Finally fed up with wells fargo's random fees and constantly out of order ATMs I made the switch to San Francisco Fire Credit Union.  And it is the BEST!Ever get tired of paying $4.95 to use the ATM at Zeitgeist?  I don't!  Because SFFCU pays ALL ATM fees!  Not only do they not charge you, they pay the ATM fee.  I've even heard that they'll pay the $20 atm fee at strip clubs!  They have amazingly reasonable loan rates, and they're really nice people, as demonstrated by their fresh baked chocolate chip cookies during the holidays.Sure, it can be a little bit of a bummer to deposit checks, but so long as you have direct deposit, it really doesn't become that big of an issue.So, yes, screw chase, and wells fargo and bank of america.  Credit unions are like banks that are not for profit.  And all you have to do to be able to join is live, work or worship in San Francisco!  And you too can have checks with fire fighters on them!",5
156,"I really want to complete a strong rating but they have sent bills to wrong addresses about 3x now. I'm worried about the impact on my credit score. What I thought were transition issues - switching over from Wells Fargo - are still going on 4 months later. I appreciate them telling me when they learn of their mistakes, but alerting me doesn't erase the errors.",2
157,"I made the switch from Bank of America, and am very happy I did. SF Fire provides better versions of the same services, but more importantly, the people are super friendly and helpful, and I can trust that they are actually trying to work together with me rather than prey on me and the rest of their customers (like the big banks).",5
158,"Recently moved to San Francisco and opened an account at the Mint Plaza branch of SF Fire CU. The service has been astonishingly amazing, especially the help from Lillian. Thanks guys!",5
159,Love them!Friendly and warm customer service. I love the branch (and the good candy bowl) though there's really hardly a reason to ever visit there since you can do most things online. I even wrote a quick thanks to the president and she wrote me back the next day all excited to hear from a banking customer.They're honest and they don't charge you fees on a whim like most banks seem to. Best of all...you can use your debit card at any ATM in the world and not only will they not charge you a fee they'll reimburse the one the ATM charges you.,5
160,"UPDATE: I am sad to say that SFFCU sort of sucks now. They upgraded their online banking and while it looks prettier, it is overall very awful all around. I think they have outsourced it, and their amazing customer service. Once upon a time a customer support person was a simple phone call or even web chat away. Now, it is menu after menu of which option and then you wait.Oh, and their so called great new online banking - IT SUCKS. While their old one was challenging, at least you could do basic things like add a bill payee.Take my advice - look to see if there is anything better. I will be. It is truly a sad day.--------------------------First things first - if you are concerned about this financial institution.  You should investigate the new rating to score the health of the financial institutions.  It is called a CAMEL score.  SFFCU has a score of 3 out of 4.  While not perfect, a score of 3 presents a very very healthy bank - very few institutions have a rating of 4.Second thing is that they are not insured by NCUA which is the FDIC for credit unions, but rather are part of American Share Insurance (ASI).  While this is not federally guaranteed, interestingly enough, if you do some research, this program is actually considered to be much more secure than NCUA because of the exposure of so many credit unions which have CAMEL scores of 1 or 2 in NCUA.  In other words, there is less likely to be a failure in the banks in ASI than NCUA and thus depleting the backing money pool.So now on to my review!Short answer: SF Fire Credit Union ROCKS!Long answer: After a lifetime of horrible experiences with Banks like BofA and Wells Fargo constantly raping you over fees and giving the worst customer service ever, I finally came to my senses and switched to SFFCU last year and it was one of the best things I could have done.When I first decided to make the switch, I was a little apprehensive because I had bought into the big bank marketing campaign that you need a branch on every corner.  This is total brain washing!  SFFCU has a very comprehensive and pleasant to use online banking including a very robust bill payment.  My biggest concern was the issue that there was only two branches and how would I make deposits.  Well, first off, like most of you, 99% of my money comes from paychecks that are direct deposited into my account.  So what about that occasional check I might need to deposit?  Well, SFFCU is part of a credit union cooperative where each CU shares each others ATM's which include being able to deposit.  So in reality, there are many ATM's scattered around San Francisco that are usable.   In reality, I am too lazy to even go to the one that is only a few blocks away - with SFFCU you can simply mail your check to be deposited.  Simply go online, say you are depositing the check, print out the page or write the transaction number on the check and mail it in.  Three days later it is there physically, but while it is in the mail, they credit your account the money.I have had to go the branch only once, and that was to deposit an high face value check.  For stuff under or around $100, mailing is great.   The people in the branch are amazing!For me, the best part of SFFCU is not that you get to talk to a really nice human being on the phone, but rather that you can chat with a really nice human being over secured web chat.   Recently, I was sitting on a plane about ready to take off to France and realized I had forgotten to let them know I was going to be in another country.  Even though the phones were suppose to be off, I quickly and covertly texted the agent and set everything up, all in 10 minutes while they were still closing the plane up.  AMAZING!!!!What more to say?  A ton - I could write several more pages.  No fees ever on anything and an incredible 7.9% rate on their credit card.Run to this credit union - do not walk.  Setting up an account is simple and takes about 15 minutes online.   If you need help, call or chat and in a minute or two someone will be answering your question or walking you through.They really are this good!",2
161,"Ive been with SFFire CU for a couple of years.  this CU definitely has 5 star services.... I also love their SFfire Platinum Visa that has no annual fee, no cash advance transfer fees, same purchase and cash advance interest rates, and no foreign currency conversion charges.... They also helped me rebuild my credit by letting me sign up for the same secured visa card... and when my credit score was good enough for an unsecured line of credit they gave me a credit increase and released my secured collateral..... and all this was done with the competent staff without me stepping in the branch.... you can also monitor your credit grade quarterly with their free monitoring service....  im glad i dumped BOFA for SFFIRECU!!!",5
162,"I was glad to switch to a credit union from Citibank, and for over a year I've been satisfied with SFFCU.  But now I have a problem with my account and am sorry to report that SFFCU customer service is among the worst I've ever experienced.   Routine banking?  Good.  Help?  Nonexistent!Update:  the people from SFFCU saw this review and got right on it.  They say that my problem's been resolved.  I hope so.  But I'm sorry that I had to go to the lengths of posting a negative review on Yelp to get some help from them.  Anyway, trusting that their word is good, I'm going to upgrade my rating from one star to three.",3
163,"Due to a series of circumstances too ridiculous to recount here, I needed to open a new bank account and quickly. After trying one of the ""private banks"" nearby, I thought I'd try the SFFCU. I've been with a credit union for the past 20 years and always felt good about that choice. As great as that bank was, this one appears to be even better. I explained my predicament to them, and they didn't bat an eye. Quick, friendly, professional staff. (They wear jeans to work and everyone has SFFD gear on.) Great rates on all services. Flexibility and promptness. A lobby filled with toy firetrucks to entertain the kids. Cool firetruck art on the wall. They allow dogs inside the bank and even have a bowl of dog treats out front to welcome them. You have to live in SF or work in SF to qualify. If you do, and want to start putting your money where you feel it does some good, I can't recommend this bank strongly enough.",5
164,"I am actually a pretty satisfied former Wells Fargo member who switched for a couple of reasons. I liked WF for many years -- branches/ATMs everywhere, some parking, great website and many have a Starbucks built in. Really good all along. But with the federal government cracking down on large financial services and their dishonest practices (moving rent checks to the front of the line to be cashed; high debit card exchange fees; etc.); the big banks did not learn anything from Ethics 101. Instead they decided to nickel and dime their customers much like the airlines. Wells Fargo has been more sneaky about things. I found that my ""Advantage Plan"" now required linking to a home mortgage and very high deposit requirements. Additionally they bought Wachovia and eliminated a potential retail competitor in Northern California. So I took a hard look at the local credit unions before making the switch.I was biased towards SF Fire Credit Union. I sold my car a few years ago and the new owners took me to this branch and they did all the paperwork and financing. The new owners really liked SFCU and I remembered that. So like many of the other reviewers I was struck by the many advantages here.PROS:1) No fees at all to use their checking and savings.2) Free checks, free online billpay.3) No cost to use other ATMs. Plus they instantly reimburse you for other banks charges.4) They work with other credit unions ATMs so you can aim for them rather than the big banks.5) They have a Coinstar in the lobby for no charge.6) Once you login, you can get a quarterly credit score grade for free.7) Free parking garage.8) Very good rates for their credit cards and car loans.MIDDLING:1) Technology is so-so, but improving. Website is very basic but works ok. The one ATM here is very old but is supposed to be replaced by the end of 2011. iPhone app is coming and it will allow you to deposit checks through your phone.2) Interest on savings is ok, but lower than other credit unions.CONS:1) My account was ""hacked"" in the first month. So according to SFCU someone set up a billing to me for someone else's Dish Network's account by ""accident"" by an accident of my digits. I found this ""mistake"" and alerted SFCU and was advised to fax in a request for reimbursement. I had to change my account # and get new checks. After a month of no activity I called in and they had done NOTHING. But they offered to fully reimburse me and they did. 2) Once they assign you a 6 digit member # to login to the website you can't change it! You cannot create your own ""normal"" login name. Insane!3) One ATM total and no other ATMs except for their Stonestown branch.4) A $5 fee to join the institution. Not sure what the Firefighters get out of that. What's up with that?I will say it takes a while to switch. You need to re-adjust any online billpay and cease activity in your old account before you decide to switch. But in the end it is worth it and you are ultimately supporting a true local business and lodging a small protest against the giant banks.",4
165,"First off, they not only do not charge you for using ATMs, but they will pay the ATM fee, EVERY TIME!That alone make them tops but in addition they are a credit union which means they are not trying to screw you or profit or please their shareholders like banks because they are not a bank and YOU are the shareholder!The people are nice and the rates are comparative.This is win/win and if you are with Wells or Chase or whatever... no option, join us in the light side, join a credit union.",4
166,"The fact that I am writing this review while I am so exhausted is a testament to how AWESOME the people at this Credit Union are!Every time I call, I get a real, local person to help me with my banking needs, and they are always incredibly helpful, knowledgeable, and friendly.Also, I can use any ATM in the city to withdraw cash, and they reimburse me for the fee those @$$hole banks charge me to use them. :-)I LOVE SF Fire Credit Union! Bank of America was an abusive relationship, and now, I've got True Love. :)",5
167,"SF Fire is the antidote to big bank BS, period.No fees, ATM rebates, free checking that's actually free, and exceptional customer service are the real high points for me. When an unauthorized charge threw my account into a tizzy, SF Fire worked with me to reverse ALL overdraft fees and get things back in order without waiting on the phone for 2 hours and talking to 5 different supervisors (I'm looking at you, B of A).My feelings for SF Fire were best summed up when I was (once again) singing their praises to a friend: ""They work how you dream a bank should work."" They even have good candy at their branches!Online deposits, nationwide service centers, and access via dozens of ATMs (ANY ATM if you're just withdrawing money), make it easy to conduct bank business even when you're not in San Francisco.Thanks SF Fire for being the bank of my dreams!",5
168,"first of all, i can not believe that i am writing a review for a bank.  this is the best bank i have ever had an account at .. free atm fees all over the world (they refund the money a non-credit union/bank charges) low international conversion fees and super nice customer service. when you call customer service - even when the bank is closed you actually talk to a helpful human that gladly takes care of any questions or issues you have .. and the california street branch has a change counting machine that is free to account members ..",5
169,"I tell everyone about these guys. So, when Chase took over Wamu (who I tolerated), things got bad. Suddenly, my Money Market dropped from 2.5% to 0.25%. Suddenly I was getting nickel and dimed all over the place. I was pissed off. Then I found these guys. Now I get my 2.5% again AND THEY REIMBURSE ALL ATM FEES. Do you understand? Say I'm in Vegas (yuck) and I take out another $100 at some ATM that charges $5 fee. They reimburse me (instead of charging my Another $2). I hope I've made my point. Oh, also, they use my money to loan to firefighters to buy homes for their families. It's how banks are supposed to work - they pay you to use your money to help others.",5
170,"+  free ATMs anywhere+  low interest credit card+  better social model than banks; profit goes back to members+  friendly staff+  their security caught someone who'd stolen my card and froze the purchase-  they could stand to hire a few programmers to put webforms on their site, but this wasn't enough to subtract a star for the most awesome banking I've ever had.",5
171,"After watching one of the best Frontline episodes I've ever seen: pbs.org/wgbh/pages/front…I decided to join a credit union and leave Chase/Wamu, which had been gouging me at every opportunity since I mindlessly joined their bank over 8 years ago. SF Fire Credit Union is one of the most amazing institutions I've ever had the pleasure of being affiliated with. The customer service, the policies, the innovation, the financial benefits--it's kind of incredible that this option exists and more people don't take advantage of it. Our friends have moved to LA but still bank with SFFCC because they are that great. (And because they make it possible to do virtually everything online or with their app.) I highly recommend them!",5
172,"I'm just going to add my voice to the chorus of supporters by saying this bank is great.  I switched over once Chase (who swallowed up WaMu, who swallowed up Home Savings which was where I started) started to charge monthly fees for a checking account.Aside from the no fee ATM, I think the best thing is getting a real live non-Pakistani (sorry, nothing against people living in Pakistan) customer service agent when you call on the phone.And, forget about the ""hot firemen on the ATM card"" - what about that hotness that is Angela at the front desk?  She's got the perfect blend of sugar and spice / sass and class!  :^) Seriously though - I moved my auto loan here (2.99%) I transferred my credit card balances here (7.25%) - they really can't be beat.  Great people, great service.  it's almost like what I imagine a bank USED to be like... maybe.... back when Don Draper was banking.",5
173,"Word on the street says SF Fire Credit Union is great. My oh my, what they say is true.Best bank/credit union I've EVER had. EVER. So long Wamu/Chase whateva. Shove your ""Balance-Inquiry-Fee-Truly-Free-Checking-Bullshit"" up your ass. I never liked you anyways!Great Perks (It's been said, but I'll say it again):1. Absolutely great customer service...Wait, you mean, you actually are friendly and are going to treat me like a human being?! Excellent.2. Reimbursed ATM fees for outside ATMs. Um, Yes.3. Deposits at almost any Credit Union and can clear checks right away. Booyah.4. Web chat with their customer service agents. Bam.5. Had to replace my debit card. They over-nighted me a new one, their expense. Boom.6. Great motorcycle/scooter loan rates. Hells yes.7. Overdraft protection out of my savings first (Yes, I have savings, hey mom, look at me now!). Nize.8. Fireman. Though I've only seen one once there. Maybe they just don't run errands in their uniforms. But they should! Oooh la la.Need I say more?!",5
174,"Added two stars back for another year of great service. I've had to go into the branch office at Mint Plaza twice now and both times, the service has been impeccable. It's the way banking used to feel in the 90's before the megabanks started their predatory practices.",5
175,"I've had an account at SFFCU for 8 years, during which I don't think I've paid a fee or service charge of any kind.   Excellent customer service -- much of it already discussed by previous reviewers.  Other services I appreciate: online-chat until 10 pm, easy parking, free notary service, CoinStar machine in lobby, annual Shred Day, candy bowl at the front desk.",5
176,"After finally leaving BofA I switched to SF Fire CU because of all the good reviews and recommendations. And now I see why - they are amazing! Their employees are always so friendly and helpful and seem to genuinely care. It is easy to get someone on the phone and they are happy to help. Opening a checking account and getting a credit card was a breeze. Tonight, I needed help with a frozen transaction on my account and was lucky enough speak with some named Margarita who was immensely helpful, just like everyone else I have spoken with there! It is SO nice to actually deal with real people, who seem to enjoy their job, and who treat me like a human being. I would recommend SF Fire CU to anyone looking for a better banking experience.",5
177,"Best credit union I've ever belonged to! I now live in Stockton, CA and the service they provide hasn't changed. Not only are they simple and easy to use, they also don't hide anything from your view. You know what you're getting with this credit union.",5
178,"I switched to SF Fire Credit Union from Chase a few months ago, and they have exceeded all of my expectations: free checking, free bill pay, great rates on loans, and they reimburse all ATM fees.  The staff has always been very nice and helpful.  Thanks SF Fire CU for being so wonderful!Update 4/2013:  SF Fire is still a relatively good credit union.  They no longer reimburse al ATM fees, but they reimburse 12 a month which is manageable for me.  I have found that the customer service is not as good as it used to be.",3
179,"Got a real good feeling about this.  Opened an account the other day.  Looking forward to walking into Chase Bank next week and giving them the big middle finger.  The woman who helped me was very friendly, honest, and helpful- I wish I could remember her name. I opened a free checking account, that is actually free!  They have a courtesy payment program that is not aimed to screw you.  If you bounce a transaction they will pay it and charge $25, but you will only be charged that once per day.  So if you are under and you make a few transactions that day, you won't get screwed with an immense amount of fees, unlike Chase and Bank of America, and all those other asshole banks.She let me start the account with a personal check from a client, and was upfront about how long they will hold a check before it goes through, for someone who is so low on the credit scale as myself.  She even suggested I go to the banks of the other personal checks I had and cash them there if I did not want to wait, duh!  Why didn't I think of that.  Having gone to Wells Fargo and Bank of America to cash those checks next, I saw the stark contrast.  The customers and the people who worked there seemed so unhappy and artificial, in contrast to the down to earth, happy people working at SF fire.  I am sure I made the right decision.",5
180,"SF Fire Credit Union is by far the best! The first thing that makes them a cut above the rest is their staff.  Their customer service is remarkable.  Polite, helpful reps who actually care about you as a customer whether it be in person, on the phone, or via web chat.  No long wait times to talk to a rep either.  Every time i talk to someone from SF Fire CU i am utterly impressed by their level of customer care.  Their ATM and Visa rock too.  Use ATMs anywhere without any fees...really none.  Any fees taken from an ATM is automatically reimbursed. Really low APR credit card with no fees too.  All this and for an organization that is here to benefit its members and its community. If their were six stars they'd have it.They do have some shortcomings however... The member website is, well, a bit buggy at times.  They are also not FDIC insured, rather privately insured.  But even with that, i trust them with my money more then any other bank out there.",5
181,"I received a nice response from the CEO after posting my review. He did have the branch hours posted onto the Home Page.And he said he would see if he could help me obtain a small loan.This place continues to amaze me..this must be one of the most helpful, attentive financial institutions in the Bay Area.",4
182,"On payday for Firefighters, this amazing banking facility puts fresh baked cookies out in the lobby in addition to the coffee always there along with the endless supply of candy and dog treats they offer.  The staff at this 'bank' even talk with you, speak English that can be understood, are super polite and efficient, know what they're doing, have answers to questions and make you feel valued.  When you want or need assistance with a question about mortgages, auto loans, financing, credit cards, help is available almost immediately and any question is answered within 24 hours.  I realize they're small, that they are well trained and that they offer all their services at prices far below regular banks, but how do they do it so perfectly.  I love SF Fire Credit Union, adios Chase, Wells Fargo and Bank of America.",5
